<http://dbpedia.org/ontology/daira>,
<http://dbpedia.org/ontology/alongside>,
<http://dbpedia.org/ontology/televisionSeries>,film_series feature_film mini_series animated_show mini-series movie_series television_series miniseries tv_series television_show comic_book_series
<http://dbpedia.org/ontology/deFactoLanguage>,most_common_language dominant_language international_language lingua_franca de_facto_language
<http://dbpedia.org/ontology/produces>,produces
<http://dbpedia.org/ontology/hybrid>,hybrid
<http://dbpedia.org/ontology/bourgmestre>,
<http://dbpedia.org/ontology/nisCode>,
<http://dbpedia.org/ontology/nextEvent>,next_event
<http://dbpedia.org/ontology/alpsSubsection>,
<http://dbpedia.org/ontology/collectionSize>,
<http://dbpedia.org/ontology/systemOfLaw>,
<http://dbpedia.org/ontology/goldenGlobeAward>,
<http://dbpedia.org/ontology/belgiumMergedSettlement>,
<http://dbpedia.org/ontology/officialOpenedBy>,
<http://dbpedia.org/ontology/heritageRegister>,
<http://dbpedia.org/ontology/goyaAward>,
<http://dbpedia.org/ontology/managementCountry>,
<http://dbpedia.org/ontology/medalist>,medalist
<http://dbpedia.org/ontology/discipline>,dicipline self_discipline discipline self-discipline determination
<http://dbpedia.org/ontology/contractor>,property_management general_contractor private_contractor construction_company contractor staffing_agency sub_contractor contractors subcontractor independent_contractor contracting_company
<http://dbpedia.org/ontology/constellation>,constellation
<http://dbpedia.org/ontology/apcPresident>,
<http://dbpedia.org/ontology/breeder>,responsible_breeder breeder reputable_breeder shelter_dog rescue_dog good_breeder breeders breed purebred backyard_breeder puppy_mill
<http://dbpedia.org/ontology/artPatron>,
<http://dbpedia.org/ontology/sourceState>,
<http://dbpedia.org/ontology/skills>,basic_skills various_skills actual_skills skills key_skills more_skills many_skills certain_skills specific_skills skill other_skills
<http://dbpedia.org/ontology/baftaAward>,
<http://dbpedia.org/ontology/mostPopulatedCountry>,
<http://dbpedia.org/ontology/hasChannel>,
<http://dbpedia.org/ontology/solicitorGeneral>,
<http://dbpedia.org/ontology/sportSpecialty>,
<http://dbpedia.org/ontology/spurType>,
<http://dbpedia.org/ontology/grammyAward>,
<http://dbpedia.org/ontology/nextEntity>,
<http://dbpedia.org/ontology/commune>,communes commune
<http://dbpedia.org/ontology/shape>,general_shape overall_shape shape roundness actual_shape
<http://dbpedia.org/ontology/highestPoint>,highest_point
<http://dbpedia.org/ontology/champion>,good_champion only_champions champs champ great_champion single_champion only_champion champion champions new_champion other_champ
<http://dbpedia.org/ontology/orthologousGene>,
<http://dbpedia.org/ontology/organisationMember>,
<http://dbpedia.org/ontology/sibling>,biological_mother mother younger_sibling siblings grandchild mother/father parent only_child older_sibling sibling other_family_member
<http://dbpedia.org/ontology/stadium>,new_stadium old_stadium football_stadium current_stadium soccer_stadium stadium full_stadium other_stadiums baseball_stadium stadiums own_stadium
<http://dbpedia.org/ontology/competition>,real_competition competion other_competition competiton other_competitors competition more_competition compete actual_competition little_competition competitors
<http://dbpedia.org/ontology/astrologicalSign>,astrological_sign
<http://dbpedia.org/ontology/tradeMark>,trademark trade_mark trademarks
<http://dbpedia.org/ontology/championInSingleMale>,
<http://dbpedia.org/ontology/taoiseach>,
<http://dbpedia.org/ontology/chiefPlace>,
<http://dbpedia.org/ontology/nationalFilmAward>,
<http://dbpedia.org/ontology/academyAward>,emmy best_visual_effects best_actor best_supporting_actor best_picture academy_awards best_screenplay best_actress academy_award best_director best_original_screenplay
<http://dbpedia.org/ontology/naacpImageAward>,
<http://dbpedia.org/ontology/screenActorsGuildAward>,
<http://dbpedia.org/ontology/hasInput>,
<http://dbpedia.org/ontology/championInDoubleMale>,
<http://dbpedia.org/ontology/goldMedalist>,gold_medalist
<http://dbpedia.org/ontology/olympicOathSwornBy>,
<http://dbpedia.org/ontology/mouthState>,
<http://dbpedia.org/ontology/novel>,novella original_novel novel first_novel whole_novel graphic_novel fantasy_novel short_stories novels book short_story
<http://dbpedia.org/ontology/geneLocation>,
<http://dbpedia.org/ontology/soccerLeagueSeason>,
<http://dbpedia.org/ontology/soccerTournamentTopScorer>,
<http://dbpedia.org/ontology/giniCoefficientCategory>,
<http://dbpedia.org/ontology/lessPopulatedCountry>,
<http://dbpedia.org/ontology/administrativeCenter>,
<http://dbpedia.org/ontology/landeshauptmann>,
<http://dbpedia.org/ontology/sportDiscipline>,
<http://dbpedia.org/ontology/winsAtKLPGA>,
<http://dbpedia.org/ontology/settlement>,settlement
<http://dbpedia.org/ontology/soccerTournamentMostSuccesfull>,
<http://dbpedia.org/ontology/sexualOrientation>,sexual_identity based_discrimination sexuality gender_expression gender_identity sexual_preferences gender_identification sexual_orientation gender_orientation sexual_preference sex/gender
<http://dbpedia.org/ontology/mouthDistrict>,
<http://dbpedia.org/ontology/prefect>,prefect
<http://dbpedia.org/ontology/arielAward>,
<http://dbpedia.org/ontology/nationalTeam>,club_football national_team national_squad premier_league world_cup national_side world_football national_teams international_football youth_level youth_teams
<http://dbpedia.org/ontology/coExecutiveProducer>,
<http://dbpedia.org/ontology/eyeColor>,hair_colour skin_tone nose_shape hair_color eye_color eye_colors hair_texture facial_structure facial_features eye_colour hair_colors
<http://dbpedia.org/ontology/championInDouble>,
<http://dbpedia.org/ontology/sire>,sire
<http://dbpedia.org/ontology/autonomy>,self_governance own_autonomy personal_autonomy self-determination autonomy self-governance sovereignty self_determination
<http://dbpedia.org/ontology/mostDownPoint>,
<http://dbpedia.org/ontology/goldenCalfAward>,
<http://dbpedia.org/ontology/placeOfWorship>,
<http://dbpedia.org/ontology/actingHeadteacher>,
<http://dbpedia.org/ontology/millType>,
<http://dbpedia.org/ontology/peabodyAward>,
<http://dbpedia.org/ontology/buildingType>,building_type
<http://dbpedia.org/ontology/costumeDesigner>,costume_designer
<http://dbpedia.org/ontology/footedness>,
<http://dbpedia.org/ontology/patent>,patents patent_rights new_patent original_patent patent prior_art patented patent_protection patent_holder
<http://dbpedia.org/ontology/performer>,performer performers
<http://dbpedia.org/ontology/winsAtSun>,
<http://dbpedia.org/ontology/uRN>,
<http://dbpedia.org/ontology/simcCode>,
<http://dbpedia.org/ontology/afiAward>,
<http://dbpedia.org/ontology/jureLanguage>,
<http://dbpedia.org/ontology/olympicOathSwornByJudge>,
<http://dbpedia.org/ontology/americanComedyAward>,
<http://dbpedia.org/ontology/relatedPlaces>,
<http://dbpedia.org/ontology/classis>,
<http://dbpedia.org/ontology/coProducer>,
<http://dbpedia.org/ontology/tvShow>,show tv_show single_episode episode few_episodes movie pilot_episode tv_series television_show other_show sitcom
<http://dbpedia.org/ontology/listItemOf>,
<http://dbpedia.org/ontology/wikiPageInterLanguageLink>,
<http://dbpedia.org/ontology/founder>,co-founder founder
<http://dbpedia.org/ontology/pictureDescription>,
<http://dbpedia.org/ontology/follows>,follows
<http://dbpedia.org/ontology/uses>,other_uses uses many_uses
<http://dbpedia.org/ontology/provides>,provides
<http://dbpedia.org/ontology/wikiPageWikiLink>,
<http://dbpedia.org/ontology/playRole>,
<http://dbpedia.org/ontology/produces>,produces
<http://dbpedia.org/ontology/collectionSize>,
<http://dbpedia.org/ontology/belgiumMergedSettlement>,
<http://dbpedia.org/ontology/skills>,basic_skills various_skills actual_skills skills key_skills more_skills many_skills certain_skills specific_skills skill other_skills
<http://dbpedia.org/ontology/hasChannel>,
<http://dbpedia.org/ontology/tradeMark>,trademark trade_mark trademarks
<http://dbpedia.org/ontology/hasInput>,
<http://dbpedia.org/ontology/autonomy>,self_governance own_autonomy personal_autonomy self-determination autonomy self-governance sovereignty self_determination
<http://dbpedia.org/ontology/listItemOf>,
<http://dbpedia.org/ontology/wikiPageInterLanguageLink>,
<http://dbpedia.org/ontology/founder>,co-founder founder
<http://dbpedia.org/ontology/pictureDescription>,
<http://dbpedia.org/ontology/follows>,follows
<http://dbpedia.org/ontology/uses>,other_uses uses many_uses
<http://dbpedia.org/ontology/provides>,provides
<http://dbpedia.org/ontology/listItemOf>,
<http://dbpedia.org/ontology/wikiPageInterLanguageLink>,
<http://dbpedia.org/ontology/founder>,co-founder founder
<http://dbpedia.org/ontology/pictureDescription>,
<http://dbpedia.org/ontology/follows>,follows
<http://dbpedia.org/ontology/uses>,other_uses uses many_uses
<http://dbpedia.org/ontology/provides>,provides
<http://dbpedia.org/ontology/listItemOf>,
<http://dbpedia.org/ontology/wikiPageInterLanguageLink>,
<http://dbpedia.org/ontology/founder>,co-founder founder
<http://dbpedia.org/ontology/pictureDescription>,
<http://dbpedia.org/ontology/follows>,follows
<http://dbpedia.org/ontology/uses>,other_uses uses many_uses
<http://dbpedia.org/ontology/provides>,provides
<http://dbpedia.org/ontology/wikiPageWikiLink>,
<http://dbpedia.org/ontology/playRole>,
<http://dbpedia.org/ontology/produces>,produces
<http://dbpedia.org/ontology/collectionSize>,
<http://dbpedia.org/ontology/belgiumMergedSettlement>,
<http://dbpedia.org/ontology/skills>,basic_skills various_skills actual_skills skills key_skills more_skills many_skills certain_skills specific_skills skill other_skills
<http://dbpedia.org/ontology/hasChannel>,
<http://dbpedia.org/ontology/tradeMark>,trademark trade_mark trademarks
<http://dbpedia.org/ontology/hasInput>,
<http://dbpedia.org/ontology/autonomy>,self_governance own_autonomy personal_autonomy self-determination autonomy self-governance sovereignty self_determination
